name,position,school,origin_school,destination_school,status,nil_value_predicted,nil_tier,is_predicted,confidence,recruiting_stars,school_tier,source
CJ Doggette Jr.,DL,,Ohio Bobcats,Florida Atlantic Owls,Committed,257529.06,solid,True,medium,3.0,3,portal
Chuck Nnaeto,DL,,Elon Phoenix,Boston College Eagles,Committed,257529.06,solid,True,medium,3.0,3,portal
Anisi Purcell,DL,,Southern Utah Thunderbirds,BYU Cougars,Committed,257529.06,solid,True,medium,3.0,3,portal
Walker Harris,DL,,Southern Utah Thunderbirds,Oregon State Beavers,Committed,257529.06,solid,True,medium,3.0,3,portal
Oliver Billotte,DL,,Kent State Golden Flashes,Rutgers Scarlet Knights,Committed,257529.06,solid,True,medium,3.0,3,portal
Makhi Hughes,RB,,Tulane Green Wave,Oregon Ducks,Committed,257527.0,solid,False,actual,4.0,3,portal
Reggie Virgil,WR,,Miami (OH) RedHawks,Texas Tech Red Raiders,Committed,257519.38,solid,True,medium,4.0,3,portal
Jordan Dwyer,WR,,Idaho Vandals,TCU Horned Frogs,Committed,257519.38,solid,True,medium,4.0,3,portal
Romello Height,EDGE,,Georgia Tech Yellow Jackets,Texas Tech Red Raiders,Committed,257519.38,solid,True,medium,4.0,3,portal
Emmett Mosley,WR,,Stanford Cardinal,Texas Longhorns,Committed,257519.38,solid,True,medium,4.0,3,portal
Bradley Weaver,EDGE,,Ohio Bobcats,Rutgers Scarlet Knights,Committed,257519.38,solid,True,medium,4.0,3,portal
Sincere Edwards,EDGE,,Pittsburgh Panthers,UCF Knights,Committed,257519.38,solid,True,medium,4.0,3,portal
Caleb Odom,WR,,Alabama Crimson Tide,Ole Miss Rebels,Committed,257519.38,solid,True,medium,4.0,3,portal
Malachi Bailey,EDGE,,Alcorn State Braves,Arizona Wildcats,Committed,257519.38,solid,True,medium,4.0,3,portal
Eric Rivers,WR,,FIU Golden Panthers,Georgia Tech Yellow Jackets,Committed,257519.38,solid,True,medium,4.0,3,portal
Trebor Pena,WR,,Syracuse Orange,Penn State Nittany Lions,Committed,257519.38,solid,True,medium,4.0,3,portal
Nyziah Hunter,WR,,California Golden Bears,Nebraska Cornhuskers,Committed,257519.38,solid,True,medium,4.0,3,portal
Mi'Quise Humphrey-Grace,EDGE,,South Dakota Coyotes,Kentucky Wildcats,Committed,257519.38,solid,True,medium,4.0,3,portal
Anto Saka,EDGE,,Northwestern Wildcats,Texas A&M Aggies,Committed,257519.38,solid,True,medium,4.0,3,portal
Ben Bell,EDGE,,Texas State Bobcats,Virginia Tech Hokies,Committed,257519.38,solid,True,medium,4.0,3,portal
Iverson Hooks,WR,,UAB Blazers,Oregon Ducks,Committed,257519.38,solid,True,medium,4.0,3,portal
Elijah Hill,EDGE,,Kennesaw State Owls,Kansas State Wildcats,Committed,257519.38,solid,True,medium,4.0,3,portal
Isaac Terrell,EDGE,,Washington State Cougars,Iowa State Cyclones,Committed,257519.38,solid,True,medium,4.0,3,portal
Cayden Lee,WR,,Ole Miss Rebels,Missouri Tigers,Committed,257519.38,solid,True,medium,4.0,3,portal
Adam Trick,EDGE,,Miami (OH) RedHawks,Texas Tech Red Raiders,Committed,257519.38,solid,True,medium,4.0,3,portal
Patrick Payton,EDGE,,Florida State Seminoles,LSU Tigers,Committed,257519.38,solid,True,medium,4.0,3,portal
Steven Soles,EDGE,,Kentucky Wildcats,Arkansas Razorbacks,Committed,257519.38,solid,True,medium,4.0,3,portal
DeAndre Moore Jr.,WR,,Texas Longhorns,Colorado Buffaloes,Committed,257519.38,solid,True,medium,4.0,3,portal
London Merritt,EDGE,,Colorado Buffaloes,Clemson Tigers,Committed,257519.38,solid,True,medium,4.0,3,portal
Mylan Graham,WR,,Ohio State Buckeyes,Notre Dame Fighting Irish,Committed,257519.38,solid,True,medium,4.0,3,portal
