espn_id,name,first_name,last_name,position,jersey,height,weight,class_year,team,team_id,headshot_url,profile_url
5226593,Ben Buisson,Ben,Buisson,WR,32,"5' 10""",185.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226593.png,https://www.espn.com/college-football/player/_/id/5226593
4430995,Kolbe Burrell,Kolbe,Burrell,RB,3,"5' 9""",205.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4430995.png,https://www.espn.com/college-football/player/_/id/4430995
5136754,Luke Carter,Luke,Carter,TE,8,"6' 4""",240.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5136754
5226618,Guadalupe Cedillo,Guadalupe,Cedillo,OL,77,"6' 5""",330.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226618.png,https://www.espn.com/college-football/player/_/id/5226618
5226615,Lawson Champagne,Lawson,Champagne,OL,70,"6' 4""",260.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226615.png,https://www.espn.com/college-football/player/_/id/5226615
5226622,Jackson Chiasson,Jackson,Chiasson,WR,86,"5' 11""",175.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226622.png,https://www.espn.com/college-football/player/_/id/5226622
5226625,Liam Cohen,Liam,Cohen,FB,29,"6' 0""",200.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226625.png,https://www.espn.com/college-football/player/_/id/5226625
5302460,Brock Comeaux,Brock,Comeaux,WR,30,"5' 6""",165.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302460
5226584,Camryn Davis,Camryn,Davis,WR,9,"5' 10""",170.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226584.png,https://www.espn.com/college-football/player/_/id/5226584
5226587,Zay Davis,Zay,Davis,RB,7,"5' 11""",195.0,Senior,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5226587
5302468,Jimmie Duncan,Jimmie,Duncan,WR,84,"5' 11""",180.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302468
5156285,Amaaz Eugene,Amaaz,Eugene,WR,5,"5' 8""",170.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156285.png,https://www.espn.com/college-football/player/_/id/5156285
5302470,Jojo Fagin,Jojo,Fagin,TE,87,"6' 2""",245.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302470
5302467,Andrew Fields,Andrew,Fields,WR,82,"6' 0""",180.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302467
5084495,Kody Finley,Kody,Finley,WR,18,"6' 5""",200.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5084495.png,https://www.espn.com/college-football/player/_/id/5084495
5226624,Matt Gower,Matt,Gower,TE,88,"6' 4""",240.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226624.png,https://www.espn.com/college-football/player/_/id/5226624
5250722,Garrett Graves,Garrett,Graves,QB,19,"6' 3""",190.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5250722.png,https://www.espn.com/college-football/player/_/id/5250722
5226603,Jackson Hedrick,Jackson,Hedrick,WR,45,"5' 10""",180.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226603.png,https://www.espn.com/college-football/player/_/id/5226603
4877209,Myion Hicks,Myion,Hicks,RB,0,"5' 11""",210.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4877209.png,https://www.espn.com/college-football/player/_/id/4877209
5226617,Ralee Jackson,Ralee,Jackson,OL,75,"6' 3""",270.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226617.png,https://www.espn.com/college-football/player/_/id/5226617
5226590,Jeremiah James,Jeremiah,James,RB,25,"5' 9""",203.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226590.png,https://www.espn.com/college-football/player/_/id/5226590
5226585,Abram Johnston,Abram,Johnston,QB,10,"6' 1""",195.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226585.png,https://www.espn.com/college-football/player/_/id/5226585
5302464,Rory Lambert,Rory,Lambert,OL,58,"6' 5""",300.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302464
5156280,Ryan Larson,Ryan,Larson,OL,74,"6' 4""",290.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156280.png,https://www.espn.com/college-football/player/_/id/5156280
5226612,Eli Little,Eli,Little,OL,62,"6' 4""",263.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226612.png,https://www.espn.com/college-football/player/_/id/5226612
5302465,Christian Menard,Christian,Menard,OL,66,"6' 4""",270.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302465
5226582,Ty Moore,Ty,Moore,WR,6,"6' 2""",205.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226582.png,https://www.espn.com/college-football/player/_/id/5226582
5161891,Joseph Moreland,Joseph,Moreland,TE,13,"6' 4""",225.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5161891.png,https://www.espn.com/college-football/player/_/id/5161891
5151174,Garrett Morphis,Garrett,Morphis,OL,73,"6' 6""",305.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5151174.png,https://www.espn.com/college-football/player/_/id/5151174
5230159,Keegan Moten,Keegan,Moten,OL,78,"6' 4""",295.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5230159.png,https://www.espn.com/college-football/player/_/id/5230159
5302462,Sam Nations,Sam,Nations,C,56,"6' 3""",280.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302462
5161895,Dylan Rhodes,Dylan,Rhodes,WR,1,"6' 2""",200.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5161895.png,https://www.espn.com/college-football/player/_/id/5161895
4826579,Tyler Siddons,Tyler,Siddons,TE,83,"6' 5""",250.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4826579.png,https://www.espn.com/college-football/player/_/id/4826579
5156276,Nicholas Soileau,Nicholas,Soileau,OL,69,"6' 5""",350.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156276.png,https://www.espn.com/college-football/player/_/id/5156276
5302455,Ben Taylor,Ben,Taylor,QB,15,"6' 1""",180.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302455
5226610,Christian Thibodaux,Christian,Thibodaux,OL,60,"6' 1""",290.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226610.png,https://www.espn.com/college-football/player/_/id/5226610
5226604,Ryan Tyler,Ryan,Tyler,TE,47,"6' 3""",250.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226604.png,https://www.espn.com/college-football/player/_/id/5226604
5226613,Landon Vallee,Landon,Vallee,OL,63,"6' 0""",290.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226613.png,https://www.espn.com/college-football/player/_/id/5226613
5302456,Nico Victorian,Nico,Victorian,QB,17,"5' 10""",170.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302456
5226592,Ian Vigo,Ian,Vigo,RB,27,"5' 9""",175.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226592.png,https://www.espn.com/college-football/player/_/id/5226592
4713335,Dane Wallace,Dane,Wallace,WR,11,"5' 8""",180.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4713335.png,https://www.espn.com/college-football/player/_/id/4713335
5302469,Brendan Webb,Brendan,Webb,WR,85,"6' 0""",175.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302469
5161183,Isaiah Ybarra,Isaiah,Ybarra,OL,55,"6' 3""",295.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5161183.png,https://www.espn.com/college-football/player/_/id/5161183
5194305,KB Anderson-Dale,KB,Anderson-Dale,LB,25,"6' 0""",220.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5194305.png,https://www.espn.com/college-football/player/_/id/5194305
4429217,Clinton Anokwuru,Clinton,Anokwuru,DE,13,"6' 3""",250.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4429217.png,https://www.espn.com/college-football/player/_/id/4429217
5302453,Nehemiah Barrett,Nehemiah,Barrett,LB,11,"6' 1""",230.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302453
5221112,Ben Bienvenu,Ben,Bienvenu,LB,45,"6' 2""",220.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5221112.png,https://www.espn.com/college-football/player/_/id/5221112
5226597,Jason Blackwell II,Jason,Blackwell II,CB,38,"5' 9""",150.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226597.png,https://www.espn.com/college-football/player/_/id/5226597
4431504,Jeremiah Bodwin,Jeremiah,Bodwin,DE,7,"6' 4""",225.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4431504.png,https://www.espn.com/college-football/player/_/id/4431504
5156264,Ja'Marion Bonner,Ja'Marion,Bonner,CB,21,"6' 1""",190.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156264.png,https://www.espn.com/college-football/player/_/id/5156264
4683232,Kolbe Cage,Kolbe,Cage,LB,16,"6' 0""",210.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4683232.png,https://www.espn.com/college-football/player/_/id/4683232
5226598,Ford Clark,Ford,Clark,DL,39,"6' 1""",240.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226598.png,https://www.espn.com/college-football/player/_/id/5226598
5226608,Jayden Cook,Jayden,Cook,LB,46,"6' 0""",193.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226608.png,https://www.espn.com/college-football/player/_/id/5226608
5097001,Quinton Cook,Quinton,Cook,DL,93,"6' 4""",253.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5097001.png,https://www.espn.com/college-football/player/_/id/5097001
5230723,Javian Council,Javian,Council,DL,96,"6' 0""",304.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5230723.png,https://www.espn.com/college-football/player/_/id/5230723
5226583,Gylen Ford,Gylen,Ford,S,8,"6' 0""",180.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226583.png,https://www.espn.com/college-football/player/_/id/5226583
4692859,Cam George,Cam,George,DL,0,"6' 1""",245.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4692859.png,https://www.espn.com/college-football/player/_/id/4692859
5084482,Chad Gooden Jr.,Chad,Gooden Jr.,DL,51,"6' 0""",255.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5084482.png,https://www.espn.com/college-football/player/_/id/5084482
4702825,Pierre Goree,Pierre,Goree,LB,22,"6' 0""",217.0,Junior,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/4702825
5156260,Antonio Hall,Antonio,Hall,CB,2,"6' 1""",165.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156260.png,https://www.espn.com/college-football/player/_/id/5156260
5081950,Preston Hickey,Preston,Hickey,DL,94,"6' 1""",300.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5081950.png,https://www.espn.com/college-football/player/_/id/5081950
5226594,Landry Huddleston,Landry,Huddleston,LB,33,"5' 10""",210.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226594.png,https://www.espn.com/college-football/player/_/id/5226594
5156289,Kemarion Ivory,Kemarion,Ivory,DE,54,"5' 11""",255.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156289.png,https://www.espn.com/college-football/player/_/id/5156289
5156266,Jeremiah Keppard,Jeremiah,Keppard,S,20,"6' 3""",170.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156266.png,https://www.espn.com/college-football/player/_/id/5156266
5226589,Jackson King,Jackson,King,LB,23,"6' 0""",215.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226589.png,https://www.espn.com/college-football/player/_/id/5226589
4912343,Je'Careon Lathan,Je'Careon,Lathan,S,14,"6' 0""",180.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4912343.png,https://www.espn.com/college-football/player/_/id/4912343
5226629,Tyler Lewis,Tyler,Lewis,DL,90,"6' 1""",295.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226629.png,https://www.espn.com/college-football/player/_/id/5226629
5226596,Kaden Mackey,Kaden,Mackey,S,6,"5' 11""",180.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226596.png,https://www.espn.com/college-football/player/_/id/5226596
5226581,Caesar Magee III,Caesar,Magee III,CB,3,"6' 2""",192.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226581.png,https://www.espn.com/college-football/player/_/id/5226581
5302459,Jacob Miranda,Jacob,Miranda,S,28,"6' 0""",185.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302459
5226605,Joe Natali,Joe,Natali,S,48,"6' 1""",185.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226605.png,https://www.espn.com/college-football/player/_/id/5226605
5162405,Barrett Newman,Barrett,Newman,LB,15,"6' 1""",225.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5162405.png,https://www.espn.com/college-football/player/_/id/5162405
5156288,Ke'shawn Reed,Ke'shawn,Reed,DT,99,"6' 3""",280.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156288.png,https://www.espn.com/college-football/player/_/id/5156288
5302451,Rahmaan Rinkin,Rahmaan,Rinkin,CB,5,"5' 11""",180.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5302451.png,https://www.espn.com/college-football/player/_/id/5302451
5156261,Troy Santa Marina Jr.,Troy,Santa Marina Jr.,CB,30,"5' 11""",180.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156261.png,https://www.espn.com/college-football/player/_/id/5156261
5084479,Danny Sears,Danny,Sears,LB,9,"6' 0""",225.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5084479.png,https://www.espn.com/college-football/player/_/id/5084479
5302474,Darius Servick,Darius,Servick,DL,97,"6' 2""",250.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302474
5302473,Sanplice Simien,Sanplice,Simien,DL,92,"6' 1""",276.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302473
5226621,Brennon Thompson,Brennon,Thompson,CB,19,"6' 0""",185.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226621.png,https://www.espn.com/college-football/player/_/id/5226621
5302452,Fernando Washington,Fernando,Washington,LB,10,"6' 1""",220.0,Junior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5302452.png,https://www.espn.com/college-football/player/_/id/5302452
5302461,Jadon Weber,Jadon,Weber,LB,49,"6' 0""",217.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302461
5302457,Tyler Welch,Tyler,Welch,CB,18,"6' 1""",188.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302457
5226606,Andre Williams,Andre,Williams,LB,52,"6' 0""",215.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226606.png,https://www.espn.com/college-football/player/_/id/5226606
4879514,Christian Williams,Christian,Williams,S,1,"5' 10""",180.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/4879514.png,https://www.espn.com/college-football/player/_/id/4879514
5226601,Braden Woods,Braden,Woods,DE,42,"6' 3""",230.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226601.png,https://www.espn.com/college-football/player/_/id/5226601
