player_name,position,school,conference,custom_nil_value,nil_tier,valuation_confidence,performance_value,market_value,potential_value,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,tackles,sacks,interceptions,recruiting_stars,national_rank
Matt Wagner,TE,Boise State,Mountain West,60000,moderate,low,50000.0,50000.0,10000.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0,0.0,0.0,3,1895.0
Damani Williams,WR,Central Connecticut,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,3.0,0.0,247.0,1.0,0.0,0.0,0.0,0,9999.0
Damian Harris,WR,William & Mary,CAA,60000,moderate,low,75000.0,60000.0,0.0,16.0,1.0,2.0,0.0,170.0,0.0,0.0,0.0,0.0,0,9999.0
Dallas Dudley,WR,Abilene Christian,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,402.0,1.0,0.0,0.0,0.0,0,9999.0
Dallas Elliott,WR,Massachusetts,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,0,9999.0
Matt Lauter,TE,Boise State,Mountain West,60000,moderate,low,50000.0,50000.0,10000.0,0.0,0.0,0.0,0.0,330.0,2.0,0.0,0.0,0.0,3,1426.0
Matt Long,WR,Air Force,Mountain West,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Matt Chandler,WR,New Haven,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,0,9999.0
Matt D'Avino,WR,Lehigh,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,257.0,2.0,0.0,0.0,0.0,0,9999.0
Matt Fogler,WR,Colgate,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,413.0,7.0,0.0,0.0,0.0,0,9999.0
Hayden Fisher,WR,Merrimack,FCS Independents,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,5.0,0.0,231.0,0.0,0.0,0.0,0.0,0,9999.0
Dahya Patel,WR,Ball State,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0,9999.0
Rico Bond,WR,Lindenwood,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-1.0,0.0,694.0,6.0,0.0,0.0,0.0,0,9999.0
Mason York,WR,Weber State,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0,9999.0
Christian Jourdain,WR,East Texas A&M,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,4.0,0.0,799.0,2.0,0.0,0.0,0.0,0,9999.0
Blake Guffey,WR,Ohio,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
Tristin Duncan,WR,Western Illinois,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0,9999.0
Triston Edwards,WR,Central Arkansas,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0,9999.0
Dalton Bailey,WR,Stetson,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0,9999.0
Dalton Carnes,WR,North Texas,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4.0,0.0,1.0,0,9999.0
Richard Perkins Jr.,WR,Wagner,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0,9999.0
Rickie Shaw II,WR,Bethune-Cookman,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0,9999.0
Artis Cole,WR,Rice,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,9999.0
Asa Gregg,WR,Alabama State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,236.0,2.0,0.0,0.0,0.0,0,9999.0
Ashaad Clayton,RB,SMU,ACC,60000,moderate,low,60000.0,60000.0,0.0,0.0,0.0,88.0,2.0,20.0,0.0,1.0,0.0,0.0,0,9999.0
Armand Burris,WR,Florida A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0,9999.0
John Neider,WR,UConn,FBS Independents,60000,moderate,low,75000.0,60000.0,0.0,15.0,1.0,0.0,0.0,422.0,2.0,0.0,0.0,0.0,0,9999.0
Jeremiah Colclough,WR,Wagner,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,10.0,0.0,272.0,2.0,0.0,0.0,0.0,0,9999.0
Troy Worrell,WR,Fordham,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,376.0,5.0,0.0,0.0,0.0,0,9999.0
Tru Tanner,WR,Utah Tech,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-6.0,0.0,132.0,1.0,0.0,0.0,0.0,0,9999.0
Bisi Owens,WR,Pennsylvania,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-3.0,0.0,696.0,5.0,0.0,0.0,0.0,0,9999.0
Blake Bohannon,WR,Montana,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,505.0,1.0,0.0,0.0,0.0,0,9999.0
Christian Helms,WR,South Florida,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0,9999.0
Malakai Williams,EDGE,Boise State,Mountain West,60000,moderate,low,50000.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.5,0.0,3,2503.0
Jaceon Doss,WR,Towson,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,657.0,5.0,0.0,0.0,0.0,0,9999.0
Mason Mayne,DL,Northwestern,Big Ten,60000,moderate,low,35000.0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
DK Daniel,WR,West Georgia,UAC,60000,moderate,low,75000.0,60000.0,0.0,10.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0,9999.0
Da'Realyst Clark,WR,Kent State,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,39.0,1.0,-1.0,0.0,108.0,1.0,1.0,0.0,0.0,0,9999.0
Jabari Jones,WR,Jackson State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Santino Correa,WR,Marist,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0,9999.0
Scott Nixon,WR,UC Davis,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0,9999.0
Scott Woods II,WR,Maine,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-2.0,0.0,654.0,5.0,0.0,0.0,0.0,0,9999.0
Maleek Huggins,WR,Bethune-Cookman,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,35.0,0.0,808.0,7.0,0.0,0.0,0.0,0,9999.0
Jabez Woods,WR,Montana State,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,21.0,0.0,378.0,2.0,0.0,0.0,0.0,0,9999.0
Jabre Bevineau,WR,Gardner-Webb,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,4.0,0.0,180.0,0.0,0.0,0.0,0.0,0,9999.0
Jabril Carter,WR,Fordham,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,299.0,2.0,0.0,0.0,0.0,0,9999.0
Jaaden Simpkins,WR,Stonehill,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0,9999.0
Christian Pitts,WR,Alabama State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,9999.0
Matheson Bossick,WR,Cornell,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0,9999.0
Rickey Taylor Jr.,WR,Northern Illinois,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0,9999.0
Christian Ruffin,WR,Norfolk State,MEAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0,9999.0
Riley Jenne,WR,Harvard,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
John Gores,WR,North Dakota State,MVFC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,9999.0
Kenaz McMillian,WR,Elon,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0,9999.0
Kendall Evans,WR,Navy,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0,9999.0
Tyrell Pollard,WR,Central Arkansas,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,515.0,7.0,0.0,0.0,0.0,0,9999.0
Hosea Wheeler,DL,Indiana,Big Ten,60000,moderate,low,35000.0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0,9999.0
Riley Lisgar,WR,Duquesne,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,9999.0
DaJon Harrison,WR,Utah Tech,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-2.0,0.0,87.0,0.0,0.0,0.0,0.0,0,9999.0
Mason Shipp,WR,Yale,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0,9999.0
Henry Hughes Jr.,DL,Rutgers,Big Ten,60000,moderate,low,35000.0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Bryce Caufield,TE,Oregon State,Pac-12,60000,moderate,low,50000.0,60000.0,0.0,0.0,0.0,0.0,0.0,219.0,1.0,1.0,0.0,0.0,0,9999.0
Riley Rudolfo,WR,Eastern Washington,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9999.0
Mason Kuehner,WR,Lafayette,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,572.0,1.0,0.0,0.0,0.0,0,9999.0
Ja'Vion Griffin,WR,Richmond,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,585.0,5.0,0.0,0.0,0.0,0,9999.0
Sammy Dresie,WR,South Dakota State,MVFC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0,9999.0
Samuel Baddoo,WR,Massachusetts,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Samuel Gbatu Jr.,WR,UC Davis,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,59.0,0.0,1169.0,11.0,0.0,0.0,0.0,0,9999.0
Christian Tutson,WR,Fordham,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Christian White,WR,Mississippi Valley State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,10.0,0.0,389.0,2.0,0.0,0.0,0.0,0,9999.0
Christopher Bennett Jr.,WR,Lindenwood,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,0.0,0,9999.0
Ja'kheo Mitchell,WR,Utah Tech,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,21.0,0.0,68.0,0.0,0.0,0.0,0.0,0,9999.0
Ja'von Broussard,WR,Cornell,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,7.0,0.0,118.0,0.0,0.0,0.0,0.0,0,9999.0
Malik Kemp,WR,Mississippi Valley State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Malik Knight,WR,Western Carolina,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,7.0,0.0,774.0,7.0,0.0,0.0,0.0,0,9999.0
Ty Durham,WR,Central Arkansas,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,5.0,0.0,508.0,2.0,0.0,0.0,0.0,0,9999.0
Jeremiah Harrison,WR,East Tennessee State,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,652.0,5.0,0.0,0.0,0.0,0,9999.0
Jeremiah Aaron,WR,Prairie View A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,1.0,0.0,0.0,0,9999.0
Trybe Wise,WR,Georgetown,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Tucker Bolen,WR,Presbyterian,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
DreSean Kendrick,WR,Norfolk State,MEAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,34.0,1.0,723.0,5.0,0.0,0.0,0.0,0,9999.0
Noah Schaerli,WR,Robert Morris,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,9999.0
Brooks Wheatley,WR,Cal Poly,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,15.0,0.0,182.0,1.0,0.0,0.0,0.0,0,9999.0
Bryan Domino,WR,Indiana State,MVFC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,26.0,0.0,106.0,1.0,0.0,0.0,0.0,0,9999.0
Jared Kelley,WR,Kent State,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Jared Merk,WR,Bowling Green,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Jared Richardson,WR,Pennsylvania,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,1033.0,12.0,0.0,0.0,0.0,0,9999.0
Thomas Lee,WR,Robert Morris,NEC,60000,moderate,low,75000.0,60000.0,0.0,24.0,0.0,0.0,0.0,364.0,3.0,0.0,0.0,0.0,0,9999.0
Brycen Davis,WR,East Texas A&M,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0,9999.0
La'Vontae Shenault,WR,Northeastern State,Independent DII,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0,9999.0
Jamil Bishop,WR,Charleston Southern,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-4.0,0.0,324.0,2.0,0.0,0.0,0.0,0,9999.0
Bryson Burns,WR,Southeast Missouri State,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0,9999.0
Nick Johnson,WR,East Texas A&M,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
KD Hunter-Gibson,WR,Charlotte,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0,9999.0
Joey Isabella,WR,Duquesne,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,16.0,0.0,839.0,11.0,0.0,0.0,0.0,0,9999.0
Joey Stout,WR,Northern Arizona,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,17.0,0.0,163.0,0.0,0.0,0.0,0.0,0,9999.0
Tyreik Thorpe,WR,Florida A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,9999.0
Mason Green,DL,Northwestern,Big Ten,60000,moderate,low,35000.0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,9999.0
Mason Hayes,WR,Air Force,Mountain West,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Mason Humphrey,WR,Lehigh,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,651.0,4.0,0.0,0.0,0.0,0,9999.0
Riley Purcell,WR,Morehead State,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0,9999.0
Tyrese Hunt-Thompson,WR,North Texas,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,9999.0
Ashton Bracewell,LB,Florida State,ACC,60000,moderate,low,37500.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Kendall Harris,WR,Mercer,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,2.0,0.0,478.0,3.0,0.0,0.0,0.0,0,9999.0
John Anthony,WR,Lindenwood,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0,9999.0
John Dunmore,WR,Towson,CAA,60000,moderate,low,75000.0,60000.0,0.0,33.0,1.0,45.0,1.0,633.0,7.0,0.0,0.0,0.0,0,9999.0
Kendric Malone,WR,Lamar,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,9999.0
Hunter Luke,WR,UT Rio Grande Valley,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,9999.0
Robert Freeman IV,WR,Idaho State,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,40.0,0.0,-6.0,0.0,0.0,0.0,0.0,0,9999.0
Marshawn Ferguson,WR,Hampton,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,30.0,1.0,270.0,1.0,0.0,0.0,0.0,0,9999.0
Sam Strandell,WR,North Dakota,MVFC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,9999.0
Ty Moore,WR,Northwestern State,Southland,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,6.0,0.0,232.0,4.0,1.0,0.0,0.0,0,9999.0
Jeremiah Ratliff,WR,Prairie View A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,9999.0
Keylijah Williams,WR,Bryant,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,9999.0
Keynan Richardson-Cook,WR,Georgetown,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,9999.0
Benjamin Bussiere,WR,Lafayette,Patriot,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,9999.0
Ty Cannistraro,WR,New Haven,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0,9999.0
Ty Doughty,WR,Mercer,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,332.0,2.0,133.0,1.0,0.0,0.0,0.0,0,9999.0
Malik McNeely,WR,VMI,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,331.0,2.0,0.0,0.0,0.0,0,9999.0
Ja'Naylon Dupree,WR,Jackson State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,54.0,1.0,510.0,6.0,0.0,0.0,0.0,0,9999.0
DJ Linkins,WR,Tennessee Tech,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,9999.0
DJ Maultsby,WR,St. Francis (PA),NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-8.0,0.0,307.0,1.0,0.0,0.0,0.0,0,9999.0
D'Avery Robinson,WR,Arkansas-Pine Bluff,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-5.0,0.0,457.0,2.0,0.0,0.0,0.0,0,9999.0
D'Hani Cobbs,WR,Villanova,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Tyree Kelly,WR,Massachusetts,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0,9999.0
Samari Howard,WR,Army,American Athletic,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,41.0,0.0,133.0,1.0,0.0,0.0,0.0,0,9999.0
Malique Leatherbury,WR,Morgan State,MEAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,9.0,0.0,310.0,2.0,1.0,0.0,0.0,0,9999.0
Ja'Coby Matthews,WR,Alcorn State,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,24.0,0.0,384.0,2.0,0.0,0.0,0.0,0,9999.0
Sam Milligan,WR,Bucknell,Patriot,60000,moderate,low,75000.0,60000.0,0.0,20.0,0.0,63.0,1.0,975.0,10.0,0.0,0.0,0.0,0,9999.0
Christopher Hall,WR,San Diego,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,229.0,1.0,0.0,0.0,0.0,0,9999.0
Ja'Keith Hamilton,WR,Furman,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,545.0,5.0,0.0,0.0,0.0,0,9999.0
Malik Redd,WR,Wagner,NEC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-3.0,0.0,206.0,2.0,0.0,0.0,0.0,0,9999.0
Malique Dieudonne,WR,Western Michigan,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0,9999.0
Cincere Gill,WR,Presbyterian,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,701.0,7.0,0.0,0.0,0.0,0,9999.0
BJ Norman,WR,UAlbany,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,25.0,0.0,81.0,0.0,0.0,0.0,0.0,0,9999.0
Marty O'Keeffe,WR,Valparaiso,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,-7.0,0.0,23.0,0.0,0.0,0.0,0.0,0,9999.0
Marvin Session,WR,Weber State,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,415.0,1.0,0.0,0.0,0.0,0,9999.0
Rodny Ojo,WR,Prairie View A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,25.0,0.0,4.0,0.0,362.0,2.0,0.0,0.0,0.0,0,9999.0
JJ Hudson,WR,The Citadel,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,9999.0
Manny Smith,WR,Central Arkansas,UAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,32.0,0.0,-5.0,1.0,0.0,0.0,0.0,0,9999.0
Jeremiah Sanders,WR,Youngstown State,MVFC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,9999.0
Ben Evee,WR,Sacred Heart,FCS Independents,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,9999.0
Ty Harding,WR,Massachusetts,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,9999.0
Ben Levine,WR,Samford,Southern,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Ben Moseley,WR,San Diego,Pioneer,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0,9999.0
Ben Prosper,WR,Eastern Michigan,Mid-American,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,41.0,0.0,177.0,0.0,0.0,0.0,0.0,0,9999.0
Robert Young,WR,Weber State,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,9999.0
Cyrus Ellison,WR,South Carolina State,MEAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,159.0,1.0,0.0,0.0,0.0,0,9999.0
Marquis McCants,WR,Bethune-Cookman,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Hutch Crow,WR,Columbia,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,178.0,3.0,0.0,0.0,0.0,0,9999.0
D'Arious Reed,WR,Tennessee Tech,Big South-OVC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,9999.0
Ian Finch,WR,Montana,Big Sky,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0,9999.0
Ian Scott,WR,Dartmouth,Ivy,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0,9999.0
Marquis Buchanan,WR,Rhode Island,CAA,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,1337.0,8.0,0.0,0.0,0.0,0,9999.0
Courtland Taylor,WR,Alabama A&M,SWAC,60000,moderate,low,75000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
